section	study_id	study_url	link	TPA	IAA	dev set	CC_related	label	sublabel	additional label	additional sulabel	tag1	tag2	other tags (; separated)	explanation																		
aquatic_evaluation	MGYS00004189	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004189#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004189#overview	0	0	0	no								"Mud volcano Metagenome
"																		
aquatic_evaluation	MGYS00004190	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004190#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004190#overview	0	0	0	no								"Investigates the impact of viruses on the prokaryotic assemblages and dynamics of extracellular DNA pool in the sediments of La Medee, the largest Deep hypersaline anoxic basins (DHAB) found on Earth. "																		
aquatic_evaluation	MGYS00004192	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004192#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004192#overview	0	0	0	no								"Investigates the impact of viruses on the prokaryotic assemblages and dynamics of extracellular DNA pool in the sediments of La Medee, the largest Deep hypersaline anoxic basins (DHAB) found on Earth. "																		
aquatic_evaluation	MGYS00004193	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004193#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004193#overview	0	0	0	no								"Investigates the impact of viruses on the prokaryotic assemblages and dynamics of extracellular DNA pool in the sediments of La Medee, the largest Deep hypersaline anoxic basins (DHAB) found on Earth. "																		
aquatic_evaluation	MGYS00004194	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004194#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004194#overview	0	0	0	no								"Investigates the impact of viruses on the prokaryotic assemblages and dynamics of extracellular DNA pool in the sediments of La Medee, the largest Deep hypersaline anoxic basins (DHAB) found on Earth. "																		
aquatic_evaluation	MGYS00004195	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004195#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004195#overview	0	0	0	no								"Investigates the impact of viruses on the prokaryotic assemblages and dynamics of extracellular DNA pool in the sediments of La Medee, the largest Deep hypersaline anoxic basins (DHAB) found on Earth. "																		
aquatic_evaluation	MGYS00004196	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004196#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004196#overview	0	0	0	no								Studies the metagenomes of marine prokaryotes from coastal seawaters in Malaysia																		
aquatic_evaluation	MGYS00004199	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004199#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004199#overview	0	0	0	no								"Studies the diversity of primary producers in the Arctic Ocean via a nitrogen cycle gene. Even though CC is mentioned as affecting the Arctic, no direct link can be drawn."																		
aquatic_evaluation	MGYS00004200	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004200#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004200#overview	0	0	0	no								Studies marine phytoplankton																		
aquatic_evaluation	MGYS00004201	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004201#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004201#overview	0	0	0	no								Analyzing the microbial diversity of the sediment																		
aquatic_evaluation	MGYS00004202	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004202#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004202#overview	0	0	0	no								Sequence filtering for artifact removal 																		
aquatic_evaluation	MGYS00004203	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004203#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004203#overview	0	0	0	no								Sequence filtering for artifact removal 																		
aquatic_evaluation	MGYS00004205	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004205#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004205#overview	0	0	0	no								Discovers unanticipated novel microbial groups and investigates changes in the ammonia-oxidizing archaea in response to environmental gradients near the active seepages of a cold seep.																		
aquatic_evaluation	MGYS00004206	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004206#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004206#overview	0	0	0	no								Traces the bacterial response to the DOM produced by an upwelling-driven phytoplankton bloom																		
aquatic_evaluation	MGYS00004207	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004207#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004207#overview	0	0	0	no								Studies the effect of dissolved organic matter related stress on bacterioplankton																		
aquatic_evaluation	MGYS00004208	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004208#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004208#overview	0	0	0	no								Determines the diversity of microbes and the presence of oil-degrading genes in samples collected from a coral community impacted by the Deepwater Horizon (DWH) oil spill																		
aquatic_evaluation	MGYS00004209	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004209#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004209#overview	0	0	0	no								Explores the microbial eukaryotic community structure using 18S rRNA gene tag pyrosequencing during the onset of spring phytoplankton blooms in the context of natural Fe fertilization of the Southern Ocean.																		
aquatic_evaluation	MGYS00004210	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004210#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004210#overview	0	0	0	no								Investigates the use of microbes as environmental assessment indicators.																		
aquatic_evaluation	MGYS00004211	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004211#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004211#overview	0	0	0	no								Explores the bacterial community structure using 16S rRNA gene tag pyrosequencing during the onset of spring phytoplankton blooms in the context of natural Fe fertilization of the Southern Ocean.																		
aquatic_evaluation	MGYS00004213	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004213#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004213#overview	0	0	0	no								Investigates changes in bacterial communities during the seedling cultivation of Haliotis. 																		
aquatic_evaluation	MGYS00004214	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004214#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004214#overview	0	0	0	no								Assesses microbial community composition in Chesapeake Bay sediments																		
aquatic_evaluation	MGYS00004215	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004215#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004215#overview	0	0	0	no								Explores bacterial diversity of deep-sea environment																		
aquatic_evaluation	MGYS00004216	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004216#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004216#overview	0	0	0	no								Studies small size fraction (0.2-3 um) microbial community sample from northern Baffin Bay.																		
aquatic_evaluation	MGYS00004217	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004217#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004217#overview	0	0	0	no								"Studies bacteria communities associated with toxic dinoflagellate, pyrodinium bahamense Var. Compressum"																		
aquatic_evaluation	MGYS00004218	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004218#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004218#overview	0	0	0	no								Compares the presence/absence and relative abundance of marine fishes and mammals in different nearshore habitats using environmental DNA (eDNA) versus visual surveys (SCUBA)																		
aquatic_evaluation	MGYS00004220	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004220#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004220#overview	0	0	0	no								Studies Arctic sea-ice and sub-ice seawater crude oil microcosms																		
aquatic_evaluation	MGYS00004222	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004222#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004222#overview	0	0	0	no								Assesses microbial processes in Deep-Sea hydrothermal systems																		
aquatic_evaluation	MGYS00004224	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004224#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004224#overview	0	0	0	yes	1. CC-caused				elevated CO2 levels	temperature rise		Investigation of the impact of elevated CO2 and temperature on microbial community composition within a muddy sediment mesocosm																		
aquatic_evaluation	MGYS00004226	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004226#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004226#overview	0	0	0	no								Studies diatom and other Stramenopile community composition																		
aquatic_evaluation	MGYS00004227	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004227#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004227#overview	0	0	0	no								Analysing microbial diversity																		
aquatic_evaluation	MGYS00004228	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004228#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004228#overview	0	0	0	no								Detects microbial lineages from a sediment core near the Jiulong methane reef of the northern South China Sea																		
aquatic_evaluation	MGYS00004229	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004229#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004229#overview	0	0	0	no								"Analyses microbiomes collected from the aquaculture areas, Laoshan Bay, the Yellow Sea, China"																		
aquatic_evaluation	MGYS00004230	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004230#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004230#overview	0	0	0	no								A comparison of microbial community composition in four contrasting sediments in the Celtic Sea																		
aquatic_evaluation	MGYS00004233	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004233#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004233#overview	0	0	0	no								Studies Protist paleome from Arabian sea																		
aquatic_evaluation	MGYS00004234	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004234#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004234#overview	0	0	0	no								Studies Eukaryote diversity assessment of sediments of the Western English Channel																		
aquatic_evaluation	MGYS00004236	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004236#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004236#overview	0	0	0	no								Investigates the potential of Dehalococcoides could be employed as biomarker to test the present of organohalides in wastestreams or other environmental samples.																		
aquatic_evaluation	MGYS00004238	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004238#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004238#overview	0	0	0	no								"Investigates microbial populations present in the sediments of lake Towuti, their role in iron cycle and any cryptic link to other elements."																		
aquatic_evaluation	MGYS00004239	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004239#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004239#overview	0	0	0	yes	1. CC-caused				permafrost/ice thawing			Studies carbon cycling and export of sea ice associated carbon in the climatically-impacted Arctic and its role in global biogeochemical cycles																		
aquatic_evaluation	MGYS00004240	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004240#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004240#overview	0	0	0	no								Investigates microbial community of sediment samples with acetylene and without																		
aquatic_evaluation	MGYS00004241	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004241#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004241#overview	0	0	0	no								Ιnvestigates microbial communities in the tsunami sediment collected on Nov. 2012 and incubated under atmosphere in laboratory to clarify time-course change of microbial communities and compare those in the surface (0-2 mm in depth) and core (12-16 mm in depth) sediment. No apparent link to CC.																		
aquatic_evaluation	MGYS00004242	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004242#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004242#overview	0	0	0	no								Investigates the effects of sediment depth and nitrogen enrichment on bacterial communities																		
aquatic_evaluation	MGYS00004244	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004244#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004244#overview	0	0	0	no								Year-long incubation of microbiomes from the Great Barrier Reef lagoon using the diuron herbicide.																		
aquatic_evaluation	MGYS00004246	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004246#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004246#overview	0	0	0	no								Studies coastal bacterioplankton communities in response to co-exposure of cadmium and phenanthrene																		
aquatic_evaluation	MGYS00004249	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004249#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004249#overview	0	0	0	no								Utilizes second generation sequencing for interpreting the relative richness of multiple metazoan phyla inhabiting the marine benthos.																		
aquatic_evaluation	MGYS00004250	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004250#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004250#overview	0	0	0	no								Deep sea water sludge of about 1000 m depth was collected from Andaman Sea																		
aquatic_evaluation	MGYS00004251	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004251#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004251#overview	0	0	0	no								Studies the effects of geology on the microbial diversity in the non-active pockmarks of the Oslo Fjord.																		
aquatic_evaluation	MGYS00004252	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004252#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004252#overview	0	0	0	yes	2. CC-causing				methane production	greenhouse gas emission		Compares the methane production between runnel and polygonal ponds from thawing permafrost in Canadian Arctic using stable isotope ratios																		
aquatic_evaluation	MGYS00004254	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004254#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004254#overview	0	0	0	no								Determines the eukaryotic microbial community structure in the sediment of Red Sea																		
aquatic_evaluation	MGYS00004255	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004255#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004255#overview	0	0	0	no								2011 oil spilled sediment																		
aquatic_evaluation	MGYS00004257	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004257#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004257#overview	0	0	0	no								Investigates the diversity and abundance of bacterial communities in methane hydrate- and oil bearing sediments																		
aquatic_evaluation	MGYS00004258	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004258#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004258#overview	0	0	0	no								Investigates the diversity and abundance of microbial eukaryotes in stream sediments from Svalbard. Potentially CC-related but not link to CC is mentioned.																		
aquatic_evaluation	MGYS00004260	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004260#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004260#overview	0	0	0	no								Studies the diversity and abundance of archaeal communities in methane hydrate- and oil bearing sediments																		
aquatic_evaluation	MGYS00004261	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004261#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004261#overview	0	0	0	no								Molecularly characterizes the diazotrophic assemblages and entire bacterial community in surface sediments of a Zostera marina-colonized coastal lagoon in northern China. 																		
aquatic_evaluation	MGYS00004267	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004267#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004267#overview	0	0	0	no								"Studies the diversity of bacteria in surface sediment from Lake Bosten in xinjiang Province, China"																		
aquatic_evaluation	MGYS00004272	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004272#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004272#overview	0	0	0	no								Investigates the microbial community influenced by bioturbation of macrofauna																		
aquatic_evaluation	MGYS00004276	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004276#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004276#overview	0	0	0	no								Studies Paleotsunami deposits in Japan.																		
aquatic_evaluation	MGYS00004277	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004277#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004277#overview	0	0	0	no								Sediment metagenome																		
aquatic_evaluation	MGYS00004278	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004278#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004278#overview	0	0	0	no								Identifying total microbiota of the extreme ecosystem																		
aquatic_evaluation	MGYS00004281	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004281#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004281#overview	0	0	0	no								"Studies microbial ecology of bacterial community
"																		
aquatic_evaluation	MGYS00004285	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004285#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004285#overview	0	0	0	no								COI sequences of Zooplankton in Lake Tai Metagenome																		
aquatic_evaluation	MGYS00004286	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004286#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004286#overview	0	0	0	no								"Characterizes the microbial community composition and diversity in sediments sampled along two rivers consistently polluted by e-waste, and examined how community functions respond to the complex combined pollution."																		
aquatic_evaluation	MGYS00004287	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004287#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004287#overview	0	0	0	no								Seawater metagenome																		
aquatic_evaluation	MGYS00004292	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004292#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004292#overview	0	0	0	no								Investigates the dissemination of antibiotic resistance genes and human pathogenic bacteria from a pig feedlot to the surrounding stream and agricultural soils																		
aquatic_evaluation	MGYS00004293	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004293#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004293#overview	0	0	0	no								Investigates the dissemination of antibiotic resistance genes and human pathogenic bacteria from a pig feedlot to the surrounding stream and agricultural soils																		
aquatic_evaluation	MGYS00004297	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004297#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004297#overview	0	0	0	no								Understands the effect of a salinity gradient in an estuary on prokaryotic communities and nitrifying communities																		
aquatic_evaluation	MGYS00004299	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004299#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004299#overview	0	0	0	no								Seawater metagenome																		
aquatic_evaluation	MGYS00004300	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004300#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004300#overview	0	0	0	yes	1. CC-caused				permafrost/ice thawing			"Investigates the structure of sedimentary microbial communities from three distinct samples collected along a short Glacier-River-Fjord transect in Kongsfjorden (Fjord of Svalbard) at the beginning of the active thaw using a metagenomic approach, in the context of global warming in the Arctic environment."																		
aquatic_evaluation	MGYS00004302	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004302#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004302#overview	0	0	0	no								Metagenomic analysis of the microbial community in the bottom sediments Kara Sea shelf Yenisei Gulf and Gyda Bay by pyrosequencing																		
aquatic_evaluation	MGYS00004303	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004303#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004303#overview	0	0	0	no								Present (rDNA) and active (rRNA) arctic bacterial communities under an increased temperature incubation. Potentially CC-related.																		
aquatic_evaluation	MGYS00004304	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004304#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004304#overview	0	0	0	no								"Describes and link the prokaryotic diversity in two disparate hypersaline sapropels (Transylvanian Basin, Central Romania), with nutrient and geochemical data in order to infer the role of the microbiome in their formation."																		
aquatic_evaluation	MGYS00004306	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004306#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004306#overview	0	0	0	no								"Studies the diversity and abundance of microbial communities in sediments site Posolskay Banka, of Lake Baikal and specifically their ability to survive sediment gas discharge"																		
aquatic_evaluation	MGYS00004307	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004307#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004307#overview	0	0	0	no								Studies the impact of offshore oil drilling operations on the diversity of marine benthic Foraminifera																		
aquatic_evaluation	MGYS00004308	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004308#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004308#overview	0	0	0	no								"Archaeal and bacterial 16S rRNA sequence from sediments sampled from Great Salt Lake, Utah, USA"																		
aquatic_evaluation	MGYS00004310	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004310#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004310#overview	0	0	0	no								"To understand the ecogenomic responses of sediment communities to the multiple stressors of polluted environments, the bacteria, protistanand metazoan communities in sediments from marine and adjacent riverine areas of North Bohai Sea were characterized by environmental DNA meta-systematics, and their associations with environmental variables were assessed bymultiple statistical approaches."																		
aquatic_evaluation	MGYS00004312	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004312#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004312#overview	0	0	0	no								"Explores the fungal composition, abundance and diversity of the mangrove sediments from the Mandovi and Zuari estuaries, Goa"																		
aquatic_evaluation	MGYS00004314	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004314#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004314#overview	0	0	0	no								"Metagenomic data of solar evaporation pond of Ramnagar, West Bengal, India"																		
aquatic_evaluation	MGYS00004315	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004315#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004315#overview	0	0	0	no								Examines the bacterial diversity of field (lived) versus cultured (kept in an aquarium system) thrombolites from Sarmineto Lake by sequencing of the V4 hypervariable region of the 16S rRNA gene.																		
aquatic_evaluation	MGYS00004318	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004318#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004318#overview	0	0	0	no								"Investigates microbial communities in a core sample obtained from shallow hydrothermal iron-oxyhydroxide deposits at Nagahama Bay of Satsuma Iwo-Jima, Japan. "																		
aquatic_evaluation	MGYS00004321	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004321#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004321#overview	0	0	0	no								Investigates microbial communities in the tsunami sediment																		
aquatic_evaluation	MGYS00004322	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004322#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004322#overview	0	0	0	no								"Evaluates the effects of mariculture disturbance on the temporal dynamics of BCC in Xiangshan Bay, the East China Sea."																		
aquatic_evaluation	MGYS00004323	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004323#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004323#overview	0	0	0	no								Assesses the biodegradation of mixed PAHs by indigenous bacteria in river sediment																		
aquatic_evaluation	MGYS00004324	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004324#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004324#overview	0	0	0	no								Investigates the temporal dynamics of bacterioplankton community in response to excessive nitrate loading in the oligotrophic coastal water																		
aquatic_evaluation	MGYS00004326	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004326#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004326#overview	0	0	0	no								Examines the distribution and diversity of Dehalococcoidetes through depths of various marine sediment cores																		
aquatic_evaluation	MGYS00004327	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004327#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004327#overview	0	0	0	no								Microbial assemblages study targeting the surface sediments of the northern part of Chinese marginal seas																		
aquatic_evaluation	MGYS00004328	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004328#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004328#overview	0	0	0	no								"Explores the taxonomic composition of microbial communities in coastal Arctic sediments (in methane-poor and methane-rich sediments)
"																		
aquatic_evaluation	MGYS00004331	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004331#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004331#overview	0	0	0	no								Characterizes seasonal variations of microbial communities within sediment profiles from two sediment types (mangrove forest and intertidal mudflats) at three sampling locations in coastal Mai Po wetland.																		
aquatic_evaluation	MGYS00004334	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004334#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004334#overview	0	0	0	no								Studies stratification of anaerobic methanotrophs in cold seep sediments																		
aquatic_evaluation	MGYS00004335	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004335#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004335#overview	0	0	0	no								Identifies novel Biphenyl oxidizing Bacteria and Dioxygenase genes from a Korean tidal mudflat																		
aquatic_evaluation	MGYS00004340	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004340#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004340#overview	0	0	0	no								"Investigates the microbial community on the surface of Aldegondabreen, a valley glacier in Svalbard which is supplied with carbon and nutrients from different sources across its surface, including colonies of seabirds."																		
aquatic_evaluation	MGYS00004341	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004341#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004341#overview	0	0	0	no								Studies the microbial community composition change over the course of a heterotrophic nitrate reducing enrichment.																		
aquatic_evaluation	MGYS00004345	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004345#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004345#overview	0	0	0	no								Studies microbial mats and sediments from Atacama in response to seasonal environmental conditions																		
aquatic_evaluation	MGYS00004347	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004347#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004347#overview	0	0	0	no								A microbial assemblages study targeting the surface sediments of the northern part of Chinese marginal seas																		
aquatic_evaluation	MGYS00004348	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004348#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004348#overview	0	0	0	no								"Studies the microbial diversity of magrove forest. Even though CC is mentioned in the title, this is probably seasonal since the samples were collected during and after the monsoon season."																		
aquatic_evaluation	MGYS00004349	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004349#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004349#overview	0	0	0	no								Studies the bacterial community diversity in a drinking water reservoir																		
aquatic_evaluation	MGYS00004351	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004351#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004351#overview	0	0	0	no								"Explores the microbial community of sediment of Pearl estuary
"																		
aquatic_evaluation	MGYS00004352	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004352#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004352#overview	0	0	0	no								"Examines the microbial abundance, community structure, and the proportion of the active microbes at two contrasting surface sites located at the margin and in the interior of the Greenland ice sheet over the course of a melting season. Even though ice melting is mentioned, this is due to seasonal variation (i.e. melting season). Therefore, not CC-related in the strict sense."																		
aquatic_evaluation	MGYS00004353	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004353#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004353#overview	0	0	0	no								Investigates microbial communities of bulk and rhizosphere sediments																		
aquatic_evaluation	MGYS00004354	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004354#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004354#overview	0	0	0	no								"Examines the change in the abundance and community structure of Archaea in the sediments collected from the lower Pearl River (mainly North River tributary), its estuary, and coastal South China Sea (SCS) in order to evaluate how archaeal ecological function might change along the salinity gradient. "																		
aquatic_evaluation	MGYS00004357	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004357#overview	https://www.ebi.ac.uk/metagenomics/studies/MGYS00004357#overview	0	0	0	no								"Characterization of arsenic and Fe(III) reducing microbial communities at the cache valley sites
"																		
